review_text,rating,review_date
"Di leg in terus ga jlas,, saat war signal langsung merah,, giliran mati langsung hijau.. Ga jlas.. Bosan main mobil legen. semakin ke sini semakin ngawur permainan nya. menang kalah menang kalah kalah kalah kalah",1,2025-06-25 15:27:24
game rusak beban semua,1,2025-06-25 15:27:07
moonton bisa enda kh ngasih tim yg jangan gampang ngide sendiri mending kl 1 player yg tolo ini 4 player tolol di kasih sy 1 kali 2 kali masih oky lh ini terus² nya kita sdh usaha ngepus pake hero power kita malah dapt tim yg gampang ngide,1,2025-06-25 15:26:08
TIAP HABIS UPDATE JARINGAN PING TERUS.. BUSUKK LAMA2.. KARTU TELKOMSEL JARINGAM FULL.. TIAP MAIN LEMOT GAME.NYA.. NGAKAK..,1,2025-06-25 15:25:55
oy montoon ngasih tim yang benar la ty gblk banget,1,2025-06-25 15:25:52
bagus mantap keren gg hebat semuanya,5,2025-06-25 15:25:33
ngasi tim atau musuh yang bagus bagus lahh,1,2025-06-25 15:25:07
game tolol,5,2025-06-25 15:25:03
"GA PERNAH BENER MOONTON KASIH TIM DARK SISTEM MULU, PARAH SEASON INI DI KASIH DARK SISTEM MULU PUSING GUA MAH",1,2025-06-25 15:24:33
ok,5,2025-06-25 15:23:57
"game gak jelas, di gabung sama tim2 p3mula trs",1,2025-06-25 15:23:04
"ni game Napa dah jaringan udah full masih aja lag servernya yg lag kah? coba pake wifi jaringan lancar lancar aja giliran main ml lagg parahh apalgi di perkotaan,masalah""kek gini nih yg bikin males login tolong benerin lah monton",1,2025-06-25 15:22:41
ga seru semenjak adanya roll hero ditentukan dark sistem apalagi kalo maen solo,1,2025-06-25 15:21:31
makasih monton kasih skin gratis setiap hari 🥰🥰🥰🥰🥰🥰,5,2025-06-25 15:21:16
"game ini bagus sih,terima kasih",5,2025-06-25 15:21:02
game anomali ... player merasa paling elit ... sok jago .... merasa paling benar ... sampai kapan anda main game terus .... kerja bodoh ... hidup lu ngak cuma di game tapi dimasa depan (warning ),1,2025-06-25 15:20:41
GAME RUSAK,1,2025-06-25 15:20:19
"monoton aku katanya yang skin epic gratis di suruh pilih, tapi aku kok nggak aku random, cepet tukar sama skin silvanaku sama grock epic",2,2025-06-25 15:19:46
kasih skin yg bagus saya montoooooonnnn,5,2025-06-25 15:18:50
gw ingin puji lu tapi lu hari ini bikin gw lost 11 x mikir lah gw cuma mau menang setiap kali kalah gw hapus tapi instal lagi lu mikir dikit kalo kasih musuh roam sepi lu ingin player roam banyak tapi poin perlindungan Ajan cuma 100-200 kikir lu mikir dikit lah,1,2025-06-25 15:18:47
"game ampas , tim epic abadi musuh jago mantan glory sama imortal",1,2025-06-25 15:18:26
banyak dark system,1,2025-06-25 15:18:20
"update an skrg malah tambah gajelas moonton,ga leluasa maen juga",2,2025-06-25 15:17:35
selalu dapat tim yg ntah kek mana,1,2025-06-25 15:16:58
"parah timnya dark sistem bgttt minn, tolong yaa minn jangan buat kami stres yakkkkkkkkk.......",2,2025-06-25 15:16:50
tim minimal adil,5,2025-06-25 15:16:43
pertandingan tidak seimbang dan banyak pemain yang tidak sesuai dengan rank dimainkan dalam permainan,1,2025-06-25 15:16:15
"update malah jadi alay, dikit"" pelanggaran kredit scor ngurang gajelas.",1,2025-06-25 15:16:04
"Bintang 1 dulu, kalo udah mendingan sistem nya bakalan aku naikin bintangnya. kalau gamenya memang bagus, nanti juga rating nya semakin aku naikin.",5,2025-06-25 15:15:05
ayoo lahh monton tiap hari maen di kasihh drak sistem tross gak ngotak,2,2025-06-25 15:13:43
DAPAT TIM TOLOL KAYA LU MOONTON,1,2025-06-25 15:11:14
apa coba draft nya benerin lah tim ampas smua musuh op semua gj draft aneh idh 8 kli lose. bro baru juga seson cape bes,1,2025-06-25 15:10:05
"matchmaking ga jelas, masa main solo ketemu trio",1,2025-06-25 15:09:42
"analog gerak sendiri , jaringan ngelag padahal ijo",1,2025-06-25 15:09:23
aku menyukai ml karna seru dan menantang,5,2025-06-25 15:09:08
game ajg ngasi tim gajelas,1,2025-06-25 15:08:34
"server nya suka ngeleg secara tiba"", padahal sinyal bagus. udh pake wifi+data tetep ngeleg",3,2025-06-25 15:08:33
selalu dapet tim oon jadi ga mood main,1,2025-06-25 15:07:29
KEPADA DEVILOPER GAME ANDA SANGAT BURUK DAN JELEK SEKALI,1,2025-06-25 15:07:11
"woy ton, sistem match making nya di benerin lah, masa ex honor ketemu es imo",1,2025-06-25 15:07:04
dikasih tim yang ngetroll musuh nya jago² pilih kasih nih moonton males kali di troll Mulu. lane nya bener tapi heronya GK bener contoh: saber roam dah gitu GK bisa main hadehh kasih tim yg bagus lah,1,2025-06-25 15:06:56
BUAT GAME JANGAN SUKA HATI BAPAKMU YA SEBAGAI PALYER SOLO AKU BERJUANG MATI MATIAN DEMI MENANG TAPI LU NGASIH TIM KAYAK PEPEK HERO LU INGAT MOONTON KAMI MAIN GAME LU CARI KESENANGAN BUKAN KESENANGAN YANG DI DAPET MALAH BIKIN STRES DI GAME LU TOLONG YA DARI PADA BANYAK PLAYER YANG PENSIUN DAN UNINSTALL GAME INI AKU CUMA MAU 1 KASIH KAMI WINSTREAK KAMI GK PERLU BANYAK BANYAK BIKIN EVENT GK PENTING KAMI CUMA MAU MENANG DI GAME INI SIMPLE KAN? APA SUSAHNYA LO BIKIN KAMI MENANG?MOHON DI TOLONG,1,2025-06-25 15:06:13
"apaan banget sii pas late game suka tiba tiba nge lag padahal wifi lancar, mon maap udah terlanjur kesel soalnya",3,2025-06-25 15:06:00
cocokbuathiburan,5,2025-06-25 15:05:29
"Kesal. Kenapa setiap sudah mau up level misal dari epic ke legend, Legend ke mytic. Selalu aja dibuat susah. Dari sistem sengaja dikasih team beban dan musuh susah. Sudah win streak. Mendekati up level di down up down up. Capek mainnya. Setelah diuninstal kemudian 2 atau 3 minggu instal lagi dan hasilnya WOW win streak bahkan mpv. Namun kalau main terus lagi2 down down down. Nampak kali pemilihan team yang tidak adil. Untuk pemilihan jangan gitu la. Males sudah main game ini",1,2025-06-25 15:05:26
"Sangat menyenangkan , tapi kenapa akhir akhir ini jaringan buruk padahal 4G manteng",4,2025-06-25 15:05:00
game nya seru tapi bikin emosi sama jaringannya masa baru beli Kouta ga ada sinyal di game nya gimana sih mohon di tindak lanjut,4,2025-06-25 15:04:47
"system baru sampah, tidak berguna, system cacat,",1,2025-06-25 15:04:26
tolong munton risel skin santrio Ama senseiya,5,2025-06-25 15:04:18
bagus aku dapat banyak skin karna event moontoon yang banyak skin nyaa ada event skin gratis aku kerjain deh misi misi nya 🇮,5,2025-06-25 15:04:18
sagat bagus cuman masalah jaringan yg kurang bagi aku y itu aja ce,5,2025-06-25 15:03:41
mode apaan role dipilihin otomatis .. ngasih tim nob terus game makin gajelas,1,2025-06-25 15:03:13
"fitur paling ga guna sejauh ini, bug masih banyak blom di fix, katanya klo lose 4 kali ketemu bot nyatanya gak ada, sebnyak apa lagi kau mau membodohi kami",1,2025-06-25 15:02:58
"makin ke sana makin ke sini,, dapet tim yang banyak ini itu.. cuma mau bilang,, kalau yaa ada yang tim nya aga ngaur lebih baik di report aja kenapa,, masa baru aja beberapa menit main di bacotin kan Laen 😏🙄",1,2025-06-25 15:02:49
tambah kesini tambah gak jelas game nya jelek fiturnya giliran maen ngasih timnya aneh aneh Mulu jangan mentang mentang udah laku nih game lama lama juga bangkrut Luh,1,2025-06-25 15:02:47
sekarang aneh monton sinyal bagus di hp malah di ml buruk coba baikkan,1,2025-06-25 15:02:47
"makin kesini makin ga jelas pengaturannya banyak pembaharuan, bikin ng'crack juga waktu main",2,2025-06-25 15:02:34
tolong monton klo orng yg ngtroll di kasih hukuman berkurang nya poin lebih berat dsn banyak biar maen solo lebih asik,1,2025-06-25 15:02:18
"Update gajelas masak Line dipilihin trs klo gk main ssuai line dpat sanksi , makin kacau aja ni game ggbbblooookk",1,2025-06-25 15:02:00
game stress,1,2025-06-25 15:01:48
game yang bagus,4,2025-06-25 15:01:15
"bintang naik turun,sama sinyal tiba tiba , nggak ada, padahal wifi penuh.harus di perbaikilah.",4,2025-06-25 14:59:37
game cacat,1,2025-06-25 14:59:36
"tolong lah ni game cari lawan yang setara bukan lawan anak' ga punya logika, bosen setiap gua main wl' mulu mana boch kalo di gendong gatau diri",1,2025-06-25 14:59:31
kebiasaan udah menang 3 kali selanjutnya dikasih tim buruk lostreak ngk masuk akal !!!,3,2025-06-25 14:58:59
"season sekarang moonton kok gak jelas ngasih tim, gak ngaruh langsung di kasih line masing2 juga,,",1,2025-06-25 14:58:29
"Game Rusak makin update, Makin Hancur Jaringan Sistem tidak pernah Seimbang Benerin Moonton!!",1,2025-06-25 14:58:26
game ini sangat seru,5,2025-06-25 14:57:48
A+,5,2025-06-25 14:57:02
Aneh nih game .kalo nemuin musuh yang setara lah ..capek gue los Mulu,1,2025-06-25 14:55:49
game minus,5,2025-06-25 14:55:41
"game aneh Reng gw apa dapat musuh Reng yang lebih jauh dari gw ,game buruk gak jelas",1,2025-06-25 14:55:37
moonton hebat bagus tidal ngelegpadahal hp ku android,5,2025-06-25 14:54:28
game nya sangat seru btw kasih tips biar naik glory dong bosen stuck di honor,5,2025-06-25 14:54:24
sistem baruny jelekkkm balikin aja sistem lama,1,2025-06-25 14:54:06
game sangat membuat stres semoga hapus semua drak sistem,1,2025-06-25 14:53:36
"Aku sangat menyukai ML, dan orang"" yang memainkan nya sangat menyenangkan, wajar saja kadang dapet tim trol dn bbn, tapi walupun begitu kita harus bersabar karena kita harus mengerti apa yang dirasakan oleh orang yang kita ejek atau kita anggap tidak berguna. ingat ini cuma permainan ada kalah nya dan juga ada menangnya, kita tidak boleh mengejek seseorang itu karena kita bisa merasakan nya menjadi bbn seperti nya, oke semoga ulasan ini membantu bagi player ML sejati. sehat sehat yah ^^",5,2025-06-25 14:53:09
jelek,1,2025-06-25 14:52:50
"gamenya bagus, tapi jangan keseringan maen",5,2025-06-25 14:52:45
"game nya sangat bagus sangat menguji mental jadi ga perlu di kirim ke barak buat di latihan mental nya tinggal main ini aja jadi kalian yang mental nya lemah jangan sering sering main game ini yah , buat monton tolong ya kasih musuh yang setara sama skill gua yah kalo ga kasih temen yang bener dah minimal mas aku main 10x manang cuama 2 , masa musuh nya gg semua tim gua pada kaya anomali sih plis ya monton tolong gua dari epik 1 bintang full jadi ga ada bintang nya pusing kan jdi tlong ya monton",5,2025-06-25 14:52:08
"kalah mulu, pengen pensi jadinya, pindah ke ff nih klau gw klh terus di ml, cape kalah mulu moonton, ketemu tim gabisa main, cape nge gendong",1,2025-06-25 14:52:07
monton tolong dong diperbaiki lagi sistemnya 1 tempat 1 karakter gold mm 1 mide mage 1 dan hyper1 minimal 1 tempat 1 karakter banyak yg ngaco masa di gold karakternya fighter kan ga bener,3,2025-06-25 14:51:54
game nya jelek,1,2025-06-25 14:51:36
"mana mlbb lite nya, hp dah g kuat",5,2025-06-25 14:50:15
mantafff,5,2025-06-25 14:49:47
montoon ajing game burik makin kesini makin jelek,1,2025-06-25 14:49:43
"tolong la kalo udahh mau naik myti jangan kasih teman draksistem,udh cpt ketemu draksistem",2,2025-06-25 14:49:18
"saya mau top up,metode pembayarannya googel play rupanya udah gaada lgi nyesel top up mana banyak lgi top upnya jdi gimna min? solusinya",1,2025-06-25 14:49:09
"benerin tuh pemilihan lane, ribet ga dikasih gold lane, malah orang bodo dipilih gold lane, benerin",1,2025-06-25 14:47:28
minimal perbaiki tim yg gajelas,1,2025-06-25 14:47:13
"hilangkan para darksistem moonton , males bet ketemu jungler dongo , mm ngaco",4,2025-06-25 14:46:37
"game gajelas orangnya pd gapunya otak banyak kalahnya , benerinlah yang se imbang tim nya",1,2025-06-25 14:46:09
game semakin gak jelas.,1,2025-06-25 14:46:00
"kok aku main biasa kok tiba tiba login ulang, aku pake freya ini bug apa lagi",1,2025-06-25 14:45:50
"game ga jelas, sistem nyaa makin ngawur aja makin banyak jungle fomo karna sistem terbarunya buat solo player lh ini lh itu lh, ls 20× lebih udh gaa bisa nangis lg njir cuma bisa senyum doang",1,2025-06-25 14:45:05
"Game babi longor gk ada otak, buat semak playator aja",1,2025-06-25 14:45:05
"woi montoon tolong difix lagi, HP saya jadi sangat boros baterai nya, pas update akhir2 ini jadi sangaattt boros, satu game aja butuh 25 persen habisnya kan anyink, buka aplikasi lain aja tidak kyk gitu, udh saya setting rata kiri, tapi masih aja borosnya kelewatan, gw cuma mau main game doangg, tolong dong diperbaiki, makin update makin boros 😭 auh ah cape, moga aja lu baiki montoon, jadi jarang on gw :( gara-gara itu tadi",1,2025-06-25 14:44:59
"Seperti biasa, dapat tim ampas mulu. Padahal comeback biar mau senang. terima kasih montoon memberikan pengalaman yg buruk",1,2025-06-25 14:44:22
game paok ini Maen ketemu ny draksistem terus,2,2025-06-25 14:43:55
game nya susah,1,2025-06-25 14:43:53
game anj dikasih tim pea Mulu giliran musuh pada jago,1,2025-06-25 14:43:26
ga semanagat main nya.. role terbaru ga seru,1,2025-06-25 14:43:16
game bikin stress,1,2025-06-25 14:43:14
game bagus maaf telah berkata ngak ngak aku main ternyata makin seru,5,2025-06-25 14:42:56
"dear moonton, saya memberikan ulasan ini bukan sekedar untuk tidak suka dan hinaan. terdapat banyak sekali bug dan lag disaat bermain game ini. seperti bug hero atau sistem yang merugikan banyak player, dan juga lag yang tidak jelas yang membuat player kesal dan mendapat pengalaman tidak menyenangkan saat bermain. jika ini semu dapat diperbaiki, saya yakin game ini sudah sempurna secara total. terimakasih",3,2025-06-25 14:42:43
"GAME ,GAME HARAMMM,GAME TAMBAH STRESSS",1,2025-06-25 14:42:37
terlalu bayak orang yang berkata kasar,1,2025-06-25 14:42:08
gameeee nyaaaaaa seruuuuuu bisaaaaaa mabarrrr bisaaaaa partyyy annnn barenggggg temennnn dannnn sekaranggggg adaaaa fiturrrr baruuuuuu lohhhhhh temennn temennnn dannn herooo baruuu pokonyaaa seruuuu dehhhh theeee bestttt gameeee,5,2025-06-25 14:42:00
gammme kontoloooolllllllll gk ngotakkkkkkkkkkkkk,1,2025-06-25 14:41:45
"tim nya kek bujang, mana gua dapet roam mulu ajg benci bgt",2,2025-06-25 14:41:02
Game ngetroll gak jelas musuh op tim busuk gak jelas ampe mati bintang nya gak naik naik,3,2025-06-25 14:40:52
"game kocak, aneh, g jelas",1,2025-06-25 14:40:43
Main rank kalah terus tibo tibo dak ke epic 3 tuhan tuhan,5,2025-06-25 14:40:23
kurangin drak system pas awal season moonton,5,2025-06-25 14:40:21
kk kok makin kesini makin nggk jeals sih game ini update season ini parah banget gw user mm tapi dapat mid line mulu nggk jelas akhirnya cuman bisa troll krna nggk bisa mid line capek jugh yah mau di paksa pakai hero mid tu susah banget tolong lah jangan makin memperburuk game ini,1,2025-06-25 14:40:19
"game bikin naik emosi mau 1 bintang legend di kasih lawan jago,tim dark sistem,game ini GK cocok buat dimainin nnti bisa buat kamu ngomong kotor dan itu perbuatan yang dosa",1,2025-06-25 14:39:44
woiii moonton fitur pilih hapus aja gak guna bgstt buat orang makin egois sumpah,3,2025-06-25 14:38:32
game anehh,1,2025-06-25 14:38:06
setiap mau naik legend/mythic dikasi musuh susah bgt,1,2025-06-25 14:37:57
game ny ngebosenin,1,2025-06-25 14:37:23
"woyy moonton knp dah WiFi gue lancar,tapi gilirian gue main rank mobile legends ngelg nya minta ampun padahal WiFi lancar",1,2025-06-25 14:37:07
"ini game sejak updte kemarin nambah susah main solo fitur itu tolong di hpus sampah amat ,lane sesuka suka kalian,jdi ampas pantas kalah sama yg sebelah",3,2025-06-25 14:35:41
hadeh naek turun tim kureng,1,2025-06-25 14:35:13
"jaringan bagus giliran di dalam game jaringan langsng merah,, buat game lain jaringan aman² aja. aduh game lol",1,2025-06-25 14:35:00
ML tolong perbaiki jaringan nya oottt jmbd,1,2025-06-25 14:34:54
Dark system terus musuh nya op terus lebih bagusan hok MVP kalah bintang nambah,1,2025-06-25 14:34:47
bang monton hapus aja lah dark sistem,3,2025-06-25 14:34:28
"saya cuma mau mengatakan isi hati saya .... saya sudah cape push rank tiap hari tiap malam tiap pagi saya kalah juga gpp asal team nya bener aj saya juga ngk nyalahin saya intropeksi diri aja kalau saya harus lebih jago buat gendong team ... tapi saya setiap main dapat team (,tolol,buta map,asal main,Mawi ngk sebanding dengan rank saya,trol dll ) saya udah ngk sanggup lagi saya akan jadi dark sistem tersebut gpp rank turun we hancur ngk masalah udah nyerah saya ..",1,2025-06-25 14:34:23
stelah uptede awal season ini geme makin gk jelas.. masa iya Player lama yg udh bela² in top up di geme ini mlah di ksih match sama BOT Player poke... coba match nya di btulin ksih tim yg sepadan.. Player sultan di ksih tim Player BOT ngotak lah.. bkan nya bkin happy mlah bkin setres aja asu,1,2025-06-25 14:34:05
mudah2an tutup game rusak ini... macthmaking rusak. berdasarkan winrate...main solo dikasih bot dan computer player baru,1,2025-06-25 14:33:54
"suka ngelag jaringan nya padahal ping nya 18 , pas main suka pada lag padahal jaringan nya sudah baguss, pliss 🙏😞",1,2025-06-25 14:33:29
terima kasih telah memberikan aku diamond yaa. guys ya,5,2025-06-25 14:32:21
👌👌👌,5,2025-06-25 14:32:06
"ayolah moonton jangan pelit jadi orang,yang lain kau beri WS gw kau beri LS,apalah kau ini moonton",1,2025-06-25 14:32:03
"game gk adil, masa tim ku dark sistem, musuhnya spek imortal, emang gk adil, dari kemarin bintang 3, 2 hari cuma naik turun, itupun banyak kalahnya",1,2025-06-25 14:31:58
System sekarang pilihan role dapat dark sistem terus,1,2025-06-25 14:31:43
main buat ngilangin setres malah dapat tim setres tambah setres di buatnya jahat bgt monton....😭,1,2025-06-25 14:31:25
game nya semakin aneh nambah fitur tapi gak guna kalian jangan dowload nanti nyesel kaya gw game nya gak cocok,1,2025-06-25 14:31:23
"sistem baru nya ngasih dark sistem mulu, ga cocok buat solo, mending kalo bener ngasih tim nya, ini mah ga ada yg bener",1,2025-06-25 14:30:50
udh mantap monton,5,2025-06-25 14:30:45
kalo ngasih musuh yang ngotaklah musu Ama tim gak sepadan,1,2025-06-25 14:30:42
GAME TOLOL,1,2025-06-25 14:30:41
lumayan,1,2025-06-25 14:30:23
kerennnn pokonya walau di kash tim noobsssss,5,2025-06-25 14:30:07
saya suka game jni,5,2025-06-25 14:29:02
"Perhatikan masalah besar di game ini adalah terlalu sedikit memberikan star proteksi!!! saat di gabungkan ke tim jomplang beda jumlah pengalaman bermain, Tolong dengan sangat kasih star proteksi lebih banyak kalau player di cocokkan dengan tim yang berbeda rank tertinggi yang dimilikinya!!!... sudah apakah mengerti??! (tambah 1 bintang karena ada peningkatan walau sedikit sekali)",3,2025-06-25 14:28:21
